,URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
21,10282.6,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/,69.0,40.0,0.2660550434306877,0.09015715459871203,11.03370786516854,0.6038696537678208,4.655031007574545,3.010330578512397,593.0,974.0,3.0,7.684804920241473,
22,10744.4,https://insights.blackcoffer.com/man-and-machines-together-machines-are-more-diligent-than-humans-blackcoffe/,37.0,69.0,-0.3018867896048416,0.08767576502260069,9.352941176470589,0.49266247379454925,3.9382414601060556,2.7464008859357696,470.0,947.0,13.0,6.967265040161283,
23,11206.2,https://insights.blackcoffer.com/in-future-or-in-upcoming-years-humans-and-machines-are-going-to-work-together-in-every-field-of-work/,25.0,76.0,-0.5049504900499951,0.1418539323850366,7.8,0.5293040293040293,3.331721611721612,2.8059701492537314,289.0,534.0,14.0,7.220973769249113,
24,11668.0,https://insights.blackcoffer.com/how-neural-networks-can-be-applied-in-various-areas-in-the-future/,17.0,32.0,-0.3061224427321951,0.06559571611031363,10.75,0.5448504983388704,4.517940199335548,2.9054054054054053,328.0,596.0,1.0,7.582214752378834,
25,12129.8,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/,9.0,39.0,-0.6249999869791669,0.05918618981604662,12.296296296296296,0.5,5.118518518518519,2.8462757527733755,332.0,661.0,1.0,7.2950075532602,
26,12591.6,https://insights.blackcoffer.com/deep-learning-impact-on-areas-of-e-learning/,30.0,49.0,-0.24050632606954017,0.06480721897882918,12.346153846153847,0.5586708203530634,5.161929866602764,2.9758656873032527,538.0,960.0,17.0,7.78020832522895,
27,13053.4,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,40.0,51.0,-0.12087911955077892,0.11262376223685178,8.592105263157896,0.5267993874425727,3.6475618602401876,2.786936236391913,344.0,639.0,28.0,7.153364621043248,
28,13515.2,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,27.0,40.0,-0.19402984785030078,0.10685805405604776,8.033898305084746,0.4430379746835443,3.3907745119073165,2.6831896551724137,210.0,461.0,14.0,6.947939247401433,
29,13977.0,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,20.0,47.0,-0.40298506861216316,0.05338645414072792,13.320512820512821,0.5033686236766122,5.529552577675774,2.8765690376569037,523.0,1039.0,2.0,7.176130888184666,
30,14438.8,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,39.0,45.0,-0.0714285705782313,0.07547169804539829,10.545454545454545,0.5237068965517241,4.427664576802508,2.802660753880266,486.0,919.0,11.0,7.249183887650507,
31,14900.6,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,85.0,35.0,0.4166666631944445,0.09623095421312673,13.31578947368421,0.5276679841897233,5.537382983149573,2.784274193548387,534.0,1005.0,1.0,7.316417903167744,
32,15362.4,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,34.0,17.0,0.33333332679738575,0.05241521063472229,11.647058823529411,0.5328282828282829,4.871954842543078,2.865079365079365,422.0,788.0,8.0,7.111675117878585,
33,15824.2,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,29.0,54.0,-0.3012048156481348,0.100484261379559,12.072727272727272,0.5256024096385542,5.039331872946331,2.8387596899224805,349.0,654.0,2.0,7.406727817420905,
34,16286.0,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,25.0,42.0,-0.2537313394965472,0.06008968604476261,12.289473684210526,0.512847965738758,5.120928659979714,2.8360655737704916,479.0,932.0,3.0,6.964592267205373,
35,16747.8,https://insights.blackcoffer.com/evolution-of-advertising-industry/,39.0,86.0,-0.37599999699200004,0.12677484774160766,12.2,0.4905422446406053,5.076216897856242,2.8134034165571618,389.0,787.0,7.0,7.179161363177686,
36,17209.6,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,25.0,49.0,-0.32432431994156324,0.0903540902437679,11.836363636363636,0.6098310291858678,4.9784778662198015,2.992175273865415,397.0,644.0,7.0,7.709627317221075,
37,17671.4,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,30.0,22.0,0.15384615088757403,0.08524590149959688,15.838709677419354,0.6008146639511202,6.575809736548191,3.0712788259958073,295.0,488.0,1.0,7.7377049021768345,
38,18133.2,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,28.0,28.0,0.0,0.09756097543978924,17.310344827586206,0.3545816733067729,7.065970600357192,2.4080338266384778,178.0,500.0,43.0,6.257999987484,
39,18595.0,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,70.0,34.0,0.3461538428254438,0.07647058817906574,13.925925925925926,0.5966312056737588,5.809022852639874,3.0191082802547773,673.0,1124.0,2.0,7.669928818798995,
40,19056.8,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,56.0,18.0,0.5135135065741419,0.06418039890357294,10.133333333333333,0.5339912280701754,4.266929824561403,2.7361894024802704,487.0,905.0,6.0,7.192265185422912,
41,19518.6,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,30.0,28.0,0.03448275802615935,0.06590909083419422,11.8,0.461864406779661,4.904745762711865,2.6857142857142855,327.0,701.0,20.0,6.728958620928732,
42,19980.4,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,50.0,64.0,-0.12280701646660512,0.07983193271720453,10.125,0.49477682811016144,4.2479107312440645,2.689124157844081,521.0,1043.0,2.0,7.142857136008765,
43,20442.2,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,4.0,6.0,-0.19999998000000202,0.037878787735307624,18.545454545454547,0.5735294117647058,7.647593582887701,3.097938144329897,117.0,204.0,3.0,7.730392118968666,
44,20904.0,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,37.0,29.0,0.12121211937557395,0.062146892596848496,11.205479452054794,0.4682151589242054,4.6694778443916,2.704314720812183,383.0,810.0,17.0,6.902469127280902,
45,21365.8,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,70.0,42.0,0.24999999776785717,0.08104196810344286,12.411111111111111,0.5183527305282005,5.171785536655725,2.841720036596523,579.0,1108.0,10.0,7.116425986357015,
46,21827.6,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,19.0,11.0,0.26666665777777804,0.08287292794786484,8.71875,0.5698924731182796,3.715456989247312,3.077777777777778,159.0,274.0,1.0,7.806569314574564,
47,22289.4,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,20.0,43.0,-0.3650793592844546,0.08606557365291588,11.056603773584905,0.5187713310580204,4.630150041857171,2.8525754884547068,304.0,580.0,4.0,7.346551711471463,
48,22751.2,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,27.0,17.0,0.22727272210743815,0.057366362376315046,11.222222222222221,0.5148514851485149,4.694829482948295,2.867724867724868,312.0,604.0,2.0,7.132450319317135,
49,23213.0,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,21.0,3.0,0.7499999687500013,0.04067796603274921,9.591836734693878,0.5765957446808511,4.067372991749892,2.9409190371991247,271.0,468.0,1.0,7.581196564997443,
50,23674.8,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,9.0,3.0,0.4999999583333368,0.045283018697045214,14.5,0.5763546798029556,6.030541871921183,3.0721649484536084,117.0,203.0,3.0,7.748768434735131,
51,24136.6,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,40.0,68.0,-0.2592592568587106,0.08709677412330905,13.602739726027398,0.5095669687814703,5.644922677923548,2.8336798336798337,506.0,988.0,8.0,7.324898778011236,
52,24598.4,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,26.0,10.0,0.44444443209876583,0.056782334295296,13.153846153846153,0.5107212475633528,5.465826960563803,2.7232323232323234,262.0,511.0,5.0,6.904109575530119,
53,25060.2,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,9.0,4.0,0.3846153550295881,0.0330788803229545,15.047619047619047,0.4936708860759494,6.216515973478,2.803921568627451,156.0,316.0,1.0,7.072784787744352,
54,25522.0,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,45.0,26.0,0.2676056300337235,0.06873184891700691,11.68,0.4634703196347032,4.8573881278538815,2.714788732394366,406.0,863.0,19.0,6.9710312781332195,
55,25983.8,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,36.0,13.0,0.4693877455226991,0.057109557042995855,12.574074074074074,0.625920471281296,5.2799978181421485,3.105666156202144,425.0,676.0,2.0,7.7973372665719864,
56,26445.6,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,23.0,14.0,0.24324323666910172,0.047435897375082185,14.181818181818182,0.44551282051282054,5.850932400932401,2.6678082191780823,278.0,620.0,5.0,6.706451602086369,
57,26907.4,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,7.0,4.0,0.2727272479338866,0.04583333314236111,16.636363636363637,0.5245901639344263,6.864381520119226,3.0233918128654973,96.0,182.0,3.0,7.3791208385762594,
58,27369.2,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,29.0,3.0,0.8124999746093758,0.06543967266781253,14.961538461538462,0.583547557840617,6.218034407751632,3.044736842105263,227.0,389.0,1.0,7.65038558444631,
59,27831.0,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,12.0,17.0,-0.17241378715814526,0.07512953348412038,12.541666666666666,0.53156146179402,5.229291251384275,3.050541516245487,160.0,301.0,2.0,7.661129542654055,
60,28292.8,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,17.0,11.0,0.21428570663265334,0.05894736829695291,14.84,0.5309973045822103,6.148398921832885,2.9832869080779942,197.0,368.0,2.0,7.448369544977257,
61,28754.6,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,33.0,27.0,0.09999999833333337,0.1232032851679604,11.028571428571428,0.39378238341968913,4.568941524796447,2.6122994652406417,152.0,383.0,38.0,6.733681444559578,
62,29216.4,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,62.0,9.0,0.7464788627256499,0.06078767118083247,9.44,0.5858050847457628,4.010322033898305,2.945102260495156,553.0,935.0,5.0,7.757219243040407,
63,29678.2,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,32.0,67.0,-0.3535353499642894,0.08631211849493275,13.791044776119403,0.5768398268398268,5.747153841183692,2.9375,533.0,924.0,1.0,7.384199126207577,
64,30140.0,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,68.0,24.0,0.47826086436672977,0.08582089544233125,10.047058823529412,0.5292740046838408,4.230533131285301,2.930036188178528,452.0,850.0,12.0,7.362352932514879,
65,30601.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,84.0,42.0,0.3333333306878307,0.13016528912173006,72.5,0.5103448275862069,29.204137931034484,2.7449584816132857,444.0,870.0,16.0,6.989655164379707,
66,31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,32.0,7.0,0.6410256245890866,0.05769230760696404,12.071428571428571,0.5226824457593688,5.0376444068751765,2.7274590163934427,265.0,501.0,2.0,7.027944097748614,
67,31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,37.0,13.0,0.47999999040000024,0.0837520936620568,11.0,0.6136363636363636,4.6454545454545455,3.1303418803418803,297.0,479.0,1.0,7.82254695652913,
68,31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,20.0,40.0,-0.3333333277777779,0.06335797247797469,11.545454545454545,0.5170603674540682,4.825005965163445,2.992997198879552,394.0,759.0,3.0,7.579710134941093,
69,32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,38.0,67.0,-0.27619047356009074,0.1228070174002257,10.529411764705882,0.43575418994413406,4.386066381860007,2.55206847360913,312.0,705.0,35.0,6.672340416067602,
70,32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,40.0,23.0,0.26984126555807514,0.07334109421031304,12.11864406779661,0.5986013986013986,5.086898186559204,3.028368794326241,428.0,709.0,9.0,7.816643148354523,
71,33372.6,https://insights.blackcoffer.com/human-rights-outlook/,38.0,14.0,0.4615384526627221,0.018971178395121788,8.399209486166008,0.4192941176470588,3.527401441525227,2.5703896103896104,891.0,2114.0,1.0,6.4711447462293545,
72,33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,48.0,25.0,0.31506848883467825,0.08276643981545755,11.59322033898305,0.5160818713450293,4.8437208841312325,2.7868852459016393,353.0,675.0,19.0,7.291851841049108,
73,34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,79.0,25.0,0.5192307642381657,0.08965517233650415,10.786516853932584,0.64375,4.572106741573034,3.244984160506864,618.0,958.0,3.0,7.992693102304078,
74,34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,26.0,35.0,-0.14754098118785278,0.07911802843175353,12.352941176470589,0.40634920634920635,5.103716153127919,2.5504132231404957,256.0,627.0,1.0,6.709728856922283,
75,35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,42.0,16.0,0.4482758543400715,0.11764705858489441,14.03448275862069,0.6609336609336609,5.878166567821741,3.252551020408163,269.0,405.0,4.0,7.992592572857796,
76,35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,47.0,15.0,0.5161290239334029,0.07200929143785216,10.101449275362318,0.5595408895265424,4.264396065955545,2.9567164179104477,390.0,695.0,6.0,7.578417255282853,
77,36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,17.0,5.0,0.5454545206611581,0.045929018693258834,11.117647058823529,0.46825396825396826,4.6343604108309995,2.680327868852459,177.0,369.0,3.0,7.105691037653954,
78,36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,20.0,24.0,-0.09090908884297526,0.07213114742273583,12.564102564102564,0.5204081632653061,5.233804290947148,2.768267223382046,255.0,487.0,8.0,7.262833660651266,
79,37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,28.0,30.0,-0.03448275802615935,0.08044382790507097,14.926829268292684,0.5326797385620915,6.183803602741911,2.845896147403685,326.0,610.0,13.0,7.272131135619457,
80,37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,28.0,72.0,-0.4399999956000001,0.10183299378632078,13.03225806451613,0.5383663366336634,5.428249760459917,2.830573248407643,435.0,802.0,3.0,7.198254355114396,
81,37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,33.0,55.0,-0.24999999715909094,0.12324929954726989,15.378378378378379,0.539543057996485,6.367168574549947,2.9014598540145986,307.0,566.0,4.0,7.485865711155714,
82,38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,26.0,24.0,0.03999999920000002,0.06045949206715902,8.972222222222221,0.5603715170278638,3.8130374957000344,2.9713375796178343,362.0,633.0,7.0,7.725118471208344,
83,38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,20.0,27.0,-0.14893616704391135,0.06932153382105968,14.75,0.4990583804143126,6.099623352165725,2.8031809145129225,265.0,530.0,4.0,7.1264150808935565,
84,39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,30.0,15.0,0.3333333259259261,0.07317073158834027,9.52,0.5063025210084033,4.010521008403361,2.8209606986899565,241.0,470.0,8.0,7.223404239950204,
85,39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,38.0,29.0,0.1343283562040544,0.07754629620654364,13.294117647058824,0.551622418879056,5.538296026375153,2.958268933539413,374.0,674.0,8.0,7.53115725885585,
86,40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,24.0,14.0,0.26315788781163457,0.06871609390828916,11.526315789473685,0.502283105022831,4.811439557798607,2.737980769230769,220.0,436.0,6.0,6.997706405968564,
87,40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,26.0,73.0,-0.47474746995204575,0.14265129662442178,7.135135135135135,0.5208333333333334,3.0623873873873872,2.8092485549132946,275.0,518.0,12.0,7.227799213845947,
88,41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,27.0,8.0,0.5428571273469392,0.05982905972678793,6.408450704225352,0.5142857142857142,2.7690945674044265,2.816933638443936,234.0,444.0,1.0,7.182432416255783,
89,41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,34.0,9.0,0.5813953353163875,0.10941475799131105,14.428571428571429,0.5610561056105611,5.995851013672796,2.95578231292517,170.0,298.0,9.0,7.355704673303005,
90,42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,61.0,39.0,0.21999999780000004,0.1019367990805945,9.972972972972974,0.5013550135501355,4.1897311946092435,2.766990291262136,370.0,732.0,7.0,7.0573770395391024,
91,42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,50.0,94.0,-0.305555553433642,0.08899876385105143,13.44,0.4836309523809524,5.569452380952381,2.688037529319781,650.0,1341.0,7.0,6.949291568270476,
92,43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,13.0,28.0,-0.3658536496133256,0.12058823493944637,11.333333333333334,0.4963235294117647,4.73186274509804,2.8098859315589353,135.0,263.0,6.0,7.349809857985514,
93,43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,12.0,5.0,0.4117646816609011,0.06390977419582791,14.571428571428571,0.5343137254901961,6.042296918767508,2.948453608247423,109.0,203.0,2.0,7.389162525176539,
94,43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,29.0,20.0,0.18367346563931702,0.07839999987456,18.071428571428573,0.49604743083003955,7.4269904009034455,2.8102040816326532,251.0,505.0,1.0,7.324752460743064,
95,44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,8.0,6.0,0.14285713265306196,0.05283018847988608,15.615384615384615,0.5221674876847291,6.4550208412277374,2.973404255319149,106.0,202.0,3.0,7.222772241471425,
96,44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,38.0,37.0,0.013333333155555559,0.07129277559763043,6.909836065573771,0.5432977461447213,2.981253524687397,2.8866103739445115,458.0,827.0,6.0,7.43651752426056,
97,45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,21.0,18.0,0.0769230749506904,0.06565656554603272,13.166666666666666,0.4978902953586498,5.465822784810126,2.831111111111111,236.0,472.0,4.0,7.076271171448578,
98,45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,27.0,60.0,-0.37931034046769724,0.06921241044613173,18.763636363636362,0.44476744186046513,7.68336152219873,2.8855116514690984,459.0,1032.0,3.0,7.224806194549606,
99,46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,32.0,49.0,-0.20987654061880814,0.10037174708751952,10.333333333333334,0.47772657450076805,4.324423963133641,2.7085987261146496,311.0,647.0,12.0,6.945904162371091,
100,46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,25.0,37.0,-0.19354838397502608,0.08959537559307026,12.363636363636363,0.5110294117647058,5.149866310160428,2.79811320754717,278.0,540.0,6.0,7.08333332021605,
101,47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,37.0,30.0,0.10447761038093119,0.07227615957683262,12.11111111111111,0.5937090432503277,5.081928061744576,2.9743935309973044,453.0,759.0,7.0,7.653491426016481,
102,47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,5.0,10.0,-0.3333333111111126,0.06172839480770208,15.583333333333334,0.5454545454545454,6.451515151515152,2.977401129943503,102.0,184.0,5.0,7.429347785710067,
103,48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,61.0,26.0,0.402298845950588,0.07379134853792081,11.023529411764706,0.5101387406616862,4.613467260970557,2.8062360801781736,478.0,927.0,13.0,7.228694706333663,
104,48612.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,59.0,25.0,0.40476189994331074,0.11170212751103441,7.701298701298701,0.4148397976391231,3.2464553995751295,2.5544041450777204,246.0,581.0,6.0,6.814113585517877,
105,49073.8,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,32.0,57.0,-0.2808988732483273,0.10761789587954305,12.410714285714286,0.520863309352518,5.172631038026722,2.86410635155096,362.0,693.0,3.0,7.406926396238202,
106,49535.6,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,12.0,20.0,-0.24999999218750027,0.0958083829466815,13.052631578947368,0.5403225806451613,5.437181663837013,2.9623430962343096,134.0,245.0,3.0,7.612244866888797,
108,50459.2,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,5.0,3.0,0.24999996875000394,0.028469750788363876,23.444444444444443,0.5639810426540285,9.603370194839389,2.896039603960396,119.0,211.0,1.0,7.436018922104176,
